"";"Lineage_Name";"parasiteGenus";"order";"family";"genus";"species";"continent";"country";"region";"site";"strategy_3";"distance_4";"Body_mass";"Territoriality";"Range_Size";"LocID";"ParasiteID";"Latitude";"Longitude"
"1293";"CENSIN01";"Haemoproteus";"Cuculiformes";"Centropidae";"Centropus";"Centropus_sinensis";"Asia";"India";"Uttarakhand";"Dehradun";"resident";"resident";"2.448242413";"strong";781;"Loc 108";"Parasite 464";"30.17";"77.77"
"1294";"CERCIN01";"Plasmodium";"Passeriformes";"Formicariidae";"Cercomacra";"Cercomacra_cinerascens";"South America";"Brazil";"";"Gurupi";"resident";"resident";"1.1553360370000001";"strong";604;"Loc 9";"Parasite 465";"-3.70";"-46.75"
"1295";"CERCIN02";"Plasmodium";"Passeriformes";"Formicariidae";"Cercomacra";"Cercomacra_nigrescens";"South America";"Peru";"";"Quebrada Huacabamba";"resident";"resident";"1.217483944";"strong";401;"Loc 27";"Parasite 466";"-6.58";"-77.55"
"1296";"CERCIN02";"Plasmodium";"Passeriformes";"Formicariidae";"Cercomacra";"Cercomacra_nigrescens";"South America";"Peru";"";"Community_4";"resident";"resident";"1.217483944";"strong";401;"Loc 24";"Parasite 466";"-6.10";"-78.33"
"1297";"CERCIN03";"Plasmodium";"Passeriformes";"Formicariidae";"Cercomacra";"Cercomacra_cinerascens";"South America";"Brazil";"";"Madeira07";"resident";"resident";"1.1553360370000001";"strong";604;"Loc 39";"Parasite 467";"-9.28";"-64.73"
"1298";"CERERY01";"Plasmodium";"Passeriformes";"Pipridae";"Pipra";"Pipra_erythrocephala";"South America";"Brazil";"";"RioNegro2";"resident";"resident";"1.128076013";"none";344;"Loc 3";"Parasite 468";"0.58";"-64.92"
"1299";"CERERY01";"Plasmodium";"Passeriformes";"Pipridae";"Pipra";"Pipra_rubrocapilla";"South America";"Brazil";"";"RioPurus1";"resident";"resident";"1.0791812460000001";"none";335;"Loc 15";"Parasite 468";"-4.98";"-63.33"
"1300";"CERNIG01";"Leucocytozoon";"Passeriformes";"Formicariidae";"Cercomacra";"Cercomacra_nigrescens";"South America";"Peru";"";"Community_13";"resident";"resident";"1.217483944";"strong";401;"Loc 37";"Parasite 469";"-7.42";"-76.28"
"1301";"CERSER01";"Plasmodium";"Passeriformes";"Formicariidae";"Cercomacra";"Cercomacra_serva";"South America";"Brazil";"";"RioPurus1";"resident";"resident";"1.230448921";"strong";120;"Loc 15";"Parasite 470";"-4.98";"-63.33"
"1302";"CERSER02";"Plasmodium";"Passeriformes";"Formicariidae";"Cercomacra";"Cercomacra_serva";"South America";"Peru";"";"Community_8";"resident";"resident";"1.230448921";"strong";120;"Loc 51";"Parasite 471";"-13.05";"-71.52"
"1303";"CET01";"Plasmodium";"Passeriformes";"Sylviidae";"Cettia";"Cettia_cetti";"Europe";"Portugal";"";"Tornada";"partial_mig";"short";"1.121231455";"weak";889;"Loc 133";"Parasite 472";"39.43";"-9.13"
"1304";"CHACAM02";"Plasmodium";"Passeriformes";"Formicariidae";"Chamaeza";"Chamaeza_campanisona";"South America";"Brazil";"";"Jequitinhonha";"resident";"resident";"1.957032316";"strong";249;"Loc 65";"Parasite 473";"-16.43";"-41.00"
"1305";"CHACAM03";"Plasmodium";"Passeriformes";"Formicariidae";"Chamaeza";"Chamaeza_campanisona";"South America";"Brazil";"";"Sao Francisco de Paulo";"resident";"resident";"1.957032316";"strong";249;"Loc 79";"Parasite 474";"-29.47";"-50.17"
"1306";"CHAIND02";"Haemoproteus";"Columbiformes";"Columbidae";"Chalcophaps";"Chalcophaps_indica";"Asia";"Malaysia";"Selangor";"Gombak Field Station";"resident";"resident";"2.1352598989999998";"none";1018;"Loc 85";"Parasite 475";"3.32";"101.75"
"1307";"CHASPI01";"Haemoproteus";"Trochiliformes";"Trochilidae";"Heliodoxa";"Heliodoxa_leadbeateri";"South America";"Peru";"";"Community_8";"resident";"resident";"0.86923172000000004";"none";89;"Loc 51";"Parasite 476";"-13.05";"-71.52"
"1308";"CHIPAR01";"Haemoproteus";"Passeriformes";"Vireonidae";"Vireo";"Vireo_olivaceus";"North America";"United States";"Texas";"Mad Island Marsh Preserve";"partial_mig";"long";"1.205745541";"weak";1366;"Loc 107";"Parasite 477";"28.62";"-96.10"
"1309";"CHIPAR01";"Haemoproteus";"Passeriformes";"Fringillidae";"Ammodramus";"Ammodramus_aurifrons";"South America";"Peru";"";"Community_1";"resident";"resident";"1.250420002";"weak";391;"Loc 44";"Parasite 477";"-11.70";"-69.20"
"1310";"CHIPAR01";"Haemoproteus";"Passeriformes";"Pipridae";"Chiroxiphia";"Chiroxiphia_pareola";"South America";"Peru";"";"Community_1";"resident";"resident";"1.2263420869999999";"none";507;"Loc 44";"Parasite 477";"-11.70";"-69.20"
"1311";"CHLAEM02";"Leucocytozoon";"Coraciiformes";"Cerylidae";"Chloroceryle";"Chloroceryle_americana";"South America";"Brazil";"";"Fazenda Retiro Novo, Poconé";"resident";"resident";"1.5280163410000001";"weak";1513;"Loc 64";"Parasite 478";"-16.25";"-56.37"
"1312";"CHLAEN02";"Leucocytozoon";"Coraciiformes";"Cerylidae";"Chloroceryle";"Chloroceryle_aenea";"South America";"Brazil";"";"Fazenda Retiro Novo, Poconé";"resident";"resident";"1.1383026979999999";"strong";874;"Loc 64";"Parasite 479";"-16.25";"-56.37"
"1313";"CHLAME01";"Haemoproteus";"Coraciiformes";"Cerylidae";"Chloroceryle";"Chloroceryle_americana";"South America";"Brazil";"";"Fazenda Retiro Novo, Poconé";"resident";"resident";"1.5280163410000001";"weak";1513;"Loc 64";"Parasite 480";"-16.25";"-56.37"
"1314";"CHLCYA01";"Leucocytozoon";"Passeriformes";"Fringillidae";"Chlorophonia";"Chlorophonia_cyanea";"South America";"Peru";"";"Quebrada Huacabamba";"resident";"resident";"1.1461280359999999";"none";286;"Loc 27";"Parasite 481";"-6.58";"-77.55"
"1315";"CHLCYA01";"Leucocytozoon";"Passeriformes";"Tyrannidae";"Mionectes";"Mionectes_striaticollis";"South America";"Peru";"";"Community_9";"resident";"resident";"1.1760912590000001";"none";82;"Loc 49";"Parasite 481";"-12.62";"-72.23"
"1316";"CHLIND01";"Haemoproteus";"Coraciiformes";"Cerylidae";"Chloroceryle";"Chloroceryle_inda";"South America";"Brazil";"";"RioNegro1";"resident";"resident";"1.716837723";"strong";806;"Loc 2";"Parasite 482";"0.40";"-64.80"
"1317";"CHLOP01";"Haemoproteus";"Passeriformes";"Fringillidae";"Zonotrichia";"Zonotrichia_capensis";"South America";"Peru";"";"Huánuco";"resident";"resident";"1.307709923";"weak";1091;"Loc 41";"Parasite 483";"-9.92";"-76.23"
"1318";"CHLOPH01";"Haemoproteus";"Passeriformes";"Fringillidae";"Chlorospingus";"Chlorospingus_ophthalmicus";"South America";"Peru";"";"Cerro Montealegre";"resident";"resident";"1.300595484";"none";166;"Loc 27";"Parasite 484";"-6.58";"-77.55"
"1319";"CHLOPH01";"Haemoproteus";"Passeriformes";"Fringillidae";"Chlorospingus";"Chlorospingus_ophthalmicus";"South America";"Peru";"";"Community_4";"resident";"resident";"1.300595484";"none";166;"Loc 24";"Parasite 484";"-6.10";"-78.33"
"1320";"CHLRIE01";"Haemoproteus";"Passeriformes";"Fringillidae";"Chlorornis";"Chlorornis_riefferii";"South America";"Peru";"";"Community_9";"resident";"resident";"1.72427587";"none";80;"Loc 49";"Parasite 485";"-12.62";"-72.23"
"1321";"CHLRIE03";"Leucocytozoon";"Passeriformes";"Fringillidae";"Chlorornis";"Chlorornis_riefferii";"South America";"Peru";"";"Community_9";"resident";"resident";"1.72427587";"none";80;"Loc 49";"Parasite 486";"-12.62";"-72.23"
"1322";"CHLRIE04";"Leucocytozoon";"Passeriformes";"Fringillidae";"Anisognathus";"Anisognathus_igniventris";"South America";"Peru";"";"Community_9";"resident";"resident";"1.5314789170000001";"weak";75;"Loc 49";"Parasite 487";"-12.62";"-72.23"
"1323";"CHLRIE04";"Leucocytozoon";"Passeriformes";"Fringillidae";"Buthraupis";"Buthraupis_montana";"South America";"Peru";"";"Community_9";"resident";"resident";"1.9399184199999999";"strong";81;"Loc 49";"Parasite 487";"-12.62";"-72.23"
"1324";"CHLRIE04";"Leucocytozoon";"Passeriformes";"Fringillidae";"Chlorornis";"Chlorornis_riefferii";"South America";"Peru";"";"Community_9";"resident";"resident";"1.72427587";"none";80;"Loc 49";"Parasite 487";"-12.62";"-72.23"
"1325";"CHLSPI01";"Plasmodium";"Passeriformes";"Fringillidae";"Chlorophanes";"Chlorophanes_spiza";"South America";"Peru";"";"Rio Verde";"resident";"resident";"1.278753601";"none";802;"Loc 31";"Parasite 488";"-6.72";"-77.42"
"1326";"CHLSPI01";"Plasmodium";"Passeriformes";"Fringillidae";"Chlorophanes";"Chlorophanes_spiza";"South America";"Peru";"";"Community_3";"resident";"resident";"1.278753601";"none";802;"Loc 32";"Parasite 488";"-6.72";"-77.42"
"1327";"CHLSPI02";"Haemoproteus";"Passeriformes";"Fringillidae";"Chlorophanes";"Chlorophanes_spiza";"South America";"Peru";"";"Rio Verde";"resident";"resident";"1.278753601";"none";802;"Loc 31";"Parasite 489";"-6.72";"-77.42"
"1328";"CHLSPI02";"Haemoproteus";"Passeriformes";"Fringillidae";"Chlorophanes";"Chlorophanes_spiza";"South America";"Peru";"";"Community_3";"resident";"resident";"1.278753601";"none";802;"Loc 32";"Parasite 489";"-6.72";"-77.42"
"1329";"CHLSPI02";"Haemoproteus";"Passeriformes";"Tyrannidae";"Mionectes";"Mionectes_macconnelli";"South America";"Peru";"";"Community_8";"resident";"resident";"1.1303337680000001";"none";291;"Loc 51";"Parasite 489";"-13.05";"-71.52"
"1330";"CHLSPI02";"Haemoproteus";"Passeriformes";"Tyrannidae";"Mionectes";"Mionectes_striaticollis";"South America";"Peru";"";"Community_8";"resident";"resident";"1.1760912590000001";"none";82;"Loc 51";"Parasite 489";"-13.05";"-71.52"
"1331";"CHLSPI02";"Haemoproteus";"Passeriformes";"Tyrannidae";"Myiophobus";"Myiophobus_fasciatus";"South America";"Peru";"";"Community_8";"resident";"resident";"0.99563519499999997";"weak";969;"Loc 51";"Parasite 489";"-13.05";"-71.52"
"1332";"CHOGRA01";"Haemoproteus";"Passeriformes";"Fringillidae";"Chondestes";"Chondestes_grammacus";"North America";"United States";"New Mexico";"Mesa Chivato";"partial_mig";"variable";"1.4623979979999999";"weak";593;"Loc 118";"Parasite 490";"35.53";"-107.35"
"1333";"CHOGRA01";"Haemoproteus";"Passeriformes";"Fringillidae";"Chondestes";"Chondestes_grammacus";"North America";"United States";"New Mexico";"Mt. Taylor";"partial_mig";"variable";"1.4623979979999999";"weak";593;"Loc 117";"Parasite 490";"35.32";"-107.53"
"1334";"CHOMIN01";"Haemoproteus";"Caprimulgiformes";"Caprimulgidae";"Chordeiles";"Chordeiles_minor";"North America";"United States";"New Mexico";"Mt. Taylor";"strict_mig";"long";"1.8992731869999999";"weak";1505;"Loc 117";"Parasite 491";"35.32";"-107.53"
"1335";"CHRKLA01";"Haemoproteus";"Cuculiformes";"Cuculidae";"Chrysococcyx";"Chrysococcyx_caprius";"Africa";"Nigeria";"";"Aplori";"partial_mig";"variable";"1.5157414170000001";"none";1708;"Loc 90";"Parasite 492";"9.87";"8.97"
"1336";"CHRKLA01";"Haemoproteus";"Cuculiformes";"Cuculidae";"Chrysococcyx";"Chrysococcyx_caprius";"Africa";"Nigeria";"";"Aplori";"partial_mig";"variable";"1.5157414170000001";"none";1708;"Loc 90";"Parasite 492";"9.87";"8.97"
"1337";"CHRKLA01";"Haemoproteus";"Passeriformes";"Muscicapidae";"Cossypha";"Cossypha_niveicapilla";"Africa";"Nigeria";"";"Aplori";"resident";"resident";"1.5646660640000001";"strong";617;"Loc 90";"Parasite 492";"9.87";"8.97"
"1338";"CIAE02";"Leucocytozoon";"Falconiformes";"Accipitridae";"Accipiter";"Accipiter_virgatus";"Asia";"Philippines";"";"Negros";"resident";"resident";"2.0681487409999999";"weak";615;"Loc 94";"Parasite 493";"10.83";"123.45"
"1339";"CIAE02";"Leucocytozoon";"Ciconiiformes";"Ardeidae";"Ixobrychus";"Ixobrychus_minutus";"Asia";"Turkey";"";"Sultan Marshes";"partial_mig";"long";"1.9977794310000001";"none";2963;"Loc 130";"Parasite 493";"38.23";"35.18"
"1340";"CIAE02";"Leucocytozoon";"Piciformes";"Picidae";"Dryocopus";"Dryocopus_martius";"Europe";"Sweden";"Skane Lan";"Krankesjön";"resident";"resident";"2.5065050320000002";"weak";1574;"Loc 191";"Parasite 493";"55.68";"13.43"
"1341";"CIAE02";"Leucocytozoon";"Falconiformes";"Falconidae";"Falco";"Falco_amurensis";"Asia";"China";"";"Changping District_F";"strict_mig";"long";"2.1518905689999999";"weak";396;"Loc 141";"Parasite 493";"40.15";"116.32"
"1342";"CIAE02";"Leucocytozoon";"Falconiformes";"Accipitridae";"Circus";"Circus_cyaneus";"Asia";"China";"";"Haidian District_L";"partial_mig";"variable";"2.5943704479999998";"weak";3107;"Loc 137";"Parasite 493";"39.97";"116.37"
"1343";"CINALB01";"Leucocytozoon";"Passeriformes";"Furnariidae";"Cinclodes";"Cinclodes_albiventris";"South America";"Peru";"";"Community_7";"resident";"resident";"1.4771212549999999";"weak";99;"Loc 55";"Parasite 494";"-14.05";"-73.00"
"1344";"CINALB02";"Leucocytozoon";"Passeriformes";"Furnariidae";"Cinclodes";"Cinclodes_albiventris";"South America";"Peru";"";"Community_7";"resident";"resident";"1.4771212549999999";"weak";99;"Loc 55";"Parasite 495";"-14.05";"-73.00"
"1345";"CINCHL01";"Plasmodium";"Passeriformes";"Muscicapidae";"Ficedula";"Ficedula_albicollis";"Europe";"Hungary";"";"Pilis Mountains";"strict_mig";"long";"1.103461622";"weak";347;"Loc 167";"Parasite 496";"47.72";"19.02"
"1346";"CINCOQ01";"Plasmodium";"Passeriformes";"Nectariniidae";"Nectarinia";"Nectarinia_notata";"Africa";"Madagascar";"";"Maromizaha";"resident";"resident";"1.163459552";"weak";56;"Loc 71";"Parasite 497";"-18.95";"48.45"
"1347";"CINCOQ01";"Plasmodium";"Passeriformes";"Timaliidae";"Neomixis";"Neomixis_striatigula";"Africa";"Madagascar";"";"Maromizaha";"resident";"resident";"0.91907809200000001";"weak";35;"Loc 71";"Parasite 497";"-18.95";"48.45"
"1348";"CINNOT01";"Haemoproteus";"Passeriformes";"Nectariniidae";"Nectarinia";"Nectarinia_notata";"Africa";"Madagascar";"";"Maromizaha";"resident";"resident";"1.163459552";"weak";56;"Loc 71";"Parasite 498";"-18.95";"48.45"
"1349";"CIRCUM01";"Haemoproteus";"Strigiformes";"Strigidae";"Asio";"Asio_otus";"Asia";"Russia";"Kaliningradskaya Oblast'";"Curonian Spit";"partial_mig";"short";"2.4721272170000002";"weak";3067;"Loc 187";"Parasite 499";"55.08";"20.73"
"1350";"CIRCUM05";"Haemoproteus";"Passeriformes";"Corvidae";"Corvus";"Corvus_corone";"Europe";"Germany";"";"Stuttgart";"partial_mig";"variable";"2.7558748560000002";"none";1593;"Loc 170";"Parasite 500";"48.78";"9.18"
"1351";"CIRCUM05";"Haemoproteus";"Passeriformes";"Corvidae";"Corvus";"Corvus_corax";"Europe";"Bulgaria";"";"Dolno Ozirovo";"resident";"resident";"2.9675339360000001";"weak";5089;"Loc 157";"Parasite 500";"43.23";"23.35"
"1352";"CLAPRE01";"Haemoproteus";"Columbiformes";"Columbidae";"Claravis";"Claravis_pretiosa";"South America";"Brazil";"";"COM";"resident";"resident";"1.833784375";"none";1186;"Loc 53";"Parasite 501";"-13.80";"-59.68"
"1353";"CLAPRE02";"Plasmodium";"Columbiformes";"Columbidae";"Claravis";"Claravis_pretiosa";"South America";"Peru";"";"Community_11";"resident";"resident";"1.833784375";"none";1186;"Loc 29";"Parasite 502";"-6.63";"-76.82"
"1354";"CLIPIC01";"Haemoproteus";"Passeriformes";"Meliphagidae";"Acanthagenys";"Acanthagenys_rufogularis";"Oceania";"Australia";"South Australia";"Brookfield Conservation Park";"resident";"resident";"1.6794278970000001";"strong";501;"Loc 81";"Parasite 503";"-34.35";"139.50"
"1355";"CLIPIC01";"Haemoproteus";"Passeriformes";"Meliphagidae";"Lichenostomus";"Lichenostomus_virescens";"Oceania";"Australia";"South Australia";"Brookfield Conservation Park";"resident";"resident";"1.3679147389999999";"weak";607;"Loc 81";"Parasite 503";"-34.35";"139.50"
"1356";"CLIPIC01";"Haemoproteus";"Passeriformes";"Meliphagidae";"Melithreptus";"Melithreptus_brevirostris";"Oceania";"Australia";"South Australia";"Brookfield Conservation Park";"resident";"resident";"1.1003705450000001";"weak";199;"Loc 81";"Parasite 503";"-34.35";"139.50"
"1357";"CLIPIC01";"Haemoproteus";"Passeriformes";"Meliphagidae";"Lichenostomus";"Lichenostomus_ornatus";"Oceania";"Australia";"South Australia";"Brookfield Conservation Park";"resident";"resident";"1.246252312";"strong";121;"Loc 81";"Parasite 503";"-34.35";"139.50"
"1358";"CLIPIC02";"Haemoproteus";"Passeriformes";"Maluridae";"Malurus";"Malurus_coronatus";"Oceania";"Australia";"Western Australia";"Australian Wildlife Conservancy’s Mornington Wildlife Sanctuary";"resident";"resident";"1.0449315459999999";"strong";34;"Loc 68";"Parasite 504";"-17.52";"127.00"
"1359";"CLIPIC02";"Haemoproteus";"Passeriformes";"Maluridae";"Malurus";"Malurus_melanocephalus";"Oceania";"Australia";"Western Australia";"Australian Wildlife Conservancy’s Mornington Wildlife Sanctuary";"resident";"resident";"0.89762709100000004";"strong";184;"Loc 68";"Parasite 504";"-17.52";"127.00"
"1360";"CLIPIC02";"Haemoproteus";"Passeriformes";"Maluridae";"Malurus";"Malurus_splendens";"Oceania";"Australia";"South Australia";"Brookfield Conservation Park";"resident";"resident";"0.97266559200000002";"strong";293;"Loc 81";"Parasite 504";"-34.35";"139.50"
"1361";"CNEORN01";"Leucocytozoon";"Passeriformes";"Sylviidae";"Phylloscopus";"Phylloscopus_borealis";"North America";"United States";"Alaska";"Denali Highway";"strict_mig";"long";"1.0370278799999999";"weak";1571;"Loc 208";"Parasite 505";"63.12";"-146.55"
"1362";"CNEORN01";"Leucocytozoon";"Passeriformes";"Parulidae";"Dendroica";"Dendroica_coronata";"North America";"United States";"Alaska";"Coldfoot";"partial_mig";"variable";"1.077004327";"weak";1330;"Loc 214";"Parasite 505";"67.20";"-150.17"
"1363";"CNEORN01";"Leucocytozoon";"Passeriformes";"Parulidae";"Dendroica";"Dendroica_coronata";"North America";"United States";"Alaska";"Anvik and Yellow River Junction";"partial_mig";"variable";"1.077004327";"weak";1330;"Loc 205";"Parasite 505";"62.93";"-160.68"
"1364";"CNEORN01";"Leucocytozoon";"Passeriformes";"Parulidae";"Vermivora";"Vermivora_celata";"North America";"United States";"Alaska";"Fairbanks";"strict_mig";"variable";"0.96331551100000001";"weak";1401;"Loc 210";"Parasite 505";"64.87";"-147.73"
"1365";"CNEORN01";"Leucocytozoon";"Passeriformes";"Fringillidae";"Junco";"Junco_hyemalis";"North America";"United States";"Alaska";"Anchorage";"partial_mig";"variable";"1.2900346110000001";"weak";1141;"Loc 202";"Parasite 505";"61.15";"-149.17"
"1366";"CNEORN01";"Leucocytozoon";"Passeriformes";"Fringillidae";"Junco";"Junco_hyemalis";"North America";"United States";"Alaska";"Anchorage";"resident";"resident";"1.2900346110000001";"weak";1141;"Loc 202";"Parasite 505";"61.15";"-149.17"
"1367";"CNEORN01";"Leucocytozoon";"Passeriformes";"Fringillidae";"Junco";"Junco_hyemalis";"North America";"United States";"Alaska";"Coldfoot";"partial_mig";"variable";"1.2900346110000001";"weak";1141;"Loc 214";"Parasite 505";"67.20";"-150.17"
"1368";"CNEORN01";"Leucocytozoon";"Passeriformes";"Fringillidae";"Junco";"Junco_hyemalis";"North America";"United States";"Alaska";"Coldfoot";"resident";"resident";"1.2900346110000001";"weak";1141;"Loc 214";"Parasite 505";"67.20";"-150.17"
"1369";"CNEORN01";"Leucocytozoon";"Passeriformes";"Fringillidae";"Zonotrichia";"Zonotrichia_leucophrys";"North America";"United States";"Alaska";"Coldfoot";"partial_mig";"variable";"1.4471580310000001";"weak";805;"Loc 214";"Parasite 505";"67.20";"-150.17"
"1370";"CNEORN01";"Leucocytozoon";"Passeriformes";"Fringillidae";"Passerculus";"Passerculus_sandwichensis";"North America";"United States";"California";"China Creek Park";"partial_mig";"variable";"1.3003780650000001";"weak";1332;"Loc 125";"Parasite 505";"36.73";"-119.48"
"1371";"CNEORN01";"Leucocytozoon";"Passeriformes";"Fringillidae";"Spizella";"Spizella_passerina";"North America";"United States";"New Mexico";"Mesa Chivato";"partial_mig";"variable";"1.086359831";"weak";1313;"Loc 118";"Parasite 505";"35.53";"-107.35"
"1372";"CNEORN01";"Leucocytozoon";"Passeriformes";"Parulidae";"Dendroica";"Dendroica_coronata";"North America";"United States";"New Mexico";"Mesa Chivato";"partial_mig";"variable";"1.077004327";"weak";1330;"Loc 118";"Parasite 505";"35.53";"-107.35"
"1373";"CNEORN01";"Leucocytozoon";"Passeriformes";"Parulidae";"Dendroica";"Dendroica_coronata";"North America";"United States";"New Mexico";"Capitan Mountains";"partial_mig";"variable";"1.077004327";"weak";1330;"Loc 113";"Parasite 505";"33.60";"-105.42"
"1374";"CNEORN01";"Leucocytozoon";"Passeriformes";"Parulidae";"Dendroica";"Dendroica_coronata";"North America";"United States";"New Mexico";"Jemez Mountains";"partial_mig";"variable";"1.077004327";"weak";1330;"Loc 121";"Parasite 505";"35.83";"-106.55"
"1375";"CNEORN01";"Leucocytozoon";"Passeriformes";"Parulidae";"Dendroica";"Dendroica_coronata";"North America";"United States";"New Mexico";"Mt. Taylor";"partial_mig";"variable";"1.077004327";"weak";1330;"Loc 116";"Parasite 505";"35.32";"-107.53"
